course_id,title,facility,lat,lng,weekday,start_time,sport,tag_strength,tag_endurance,tag_flex,tag_cardio,tag_power
C0001,스포츠댄스초급,서창동 행정복지센터,35.416253,129.173146,화,10:40,댄스,0,1,0,1,0
C0002,에너지 업 놀이체육,소도지역아동센터,37.157873,128.989341,목,15:00,생활체육,1,1,0,0,0
C0003,튼튼 키즈요가,태백교육도서관,37.157873,128.989341,토,10:00,요가,1,0,1,0,0
C0004,튼튼 키즈요가,태백교육도서관,37.157873,128.989341,토,11:00,요가,1,0,1,0,0
C0005,랄랄라 라인댄스&스텝박스,동해교육도서관,37.538723,129.109818,화,15:00,댄스,0,1,0,1,0
C0006,테라피요가(A),동해교육도서관,37.538723,129.109818,금,10:00,요가,1,0,1,0,0
C0007,테라피요가(B),동해교육도서관,37.538723,129.109818,금,11:00,요가,1,0,1,0,0
C0008,웰빙요가(오후),대전광역시동부여성가족원,36.374843,127.428228,화,13:30,요가,1,0,1,0,0
C0009,웰빙요가(오후),대전광역시동부여성가족원,36.374843,127.428228,목,13:30,요가,1,0,1,0,0
C0010,웰빙요가(야간),대전광역시동부여성가족원,36.374843,127.428228,월,19:00,요가,1,0,1,0,0
C0011,웰빙요가(야간),대전광역시동부여성가족원,36.374843,127.428228,수,19:00,요가,1,0,1,0,0
C0012,라인댄스,대전광역시동부여성가족원,36.374843,127.428228,월,14:00,댄스,0,1,0,1,0
C0013,라인댄스,대전광역시동부여성가족원,36.374843,127.428228,수,14:00,댄스,0,1,0,1,0
C0014,댄스스포츠(야간),대전광역시동부여성가족원,36.374843,127.428228,화,19:00,댄스,0,1,0,1,0
C0015,댄스스포츠(야간),대전광역시동부여성가족원,36.374843,127.428228,목,19:00,댄스,0,1,0,1,0
C0016,다이어트벨리댄스(야간),대전광역시남부여성가족원,36.301876,127.460308,화,19:00,댄스,0,1,0,1,0
C0017,다이어트벨리댄스(야간),대전광역시남부여성가족원,36.301876,127.460308,목,19:00,댄스,0,1,0,1,0
C0018,"두뇌 스포츠, 체스 탐험대",문화열림터,35.196418,128.994933,화,16:00,생활체육,1,1,0,0,0
C0019,컨디션트레이닝 - 관절운동,송파구 평생학습원,37.499910,127.145628,화,10:00,생활체육,1,1,0,0,0
C0020,요가교실 주간반,평생학습관,33.249304,126.558544,화,14:00,요가,1,0,1,0,0
C0021,요가교실 주간반,평생학습관,33.249304,126.558544,목,14:00,요가,1,0,1,0,0
C0022,요가교실 야간반,평생학습관,33.249304,126.558544,화,19:00,요가,1,0,1,0,0
C0023,요가교실 야간반,평생학습관,33.249304,126.558544,목,19:00,요가,1,0,1,0,0
C0024,하와이 훌라댄스 초급반,평생학습관,33.249304,126.558544,수,10:00,댄스,0,1,0,1,0
C0025,하와이 훌라댄스 초급반,평생학습관,33.249304,126.558544,금,10:00,댄스,0,1,0,1,0
C0026,하와이 훌라댄스 중급반,평생학습관,33.249304,126.558544,수,12:00,댄스,0,1,0,1,0
C0027,하와이 훌라댄스 중급반,평생학습관,33.249304,126.558544,금,12:00,댄스,0,1,0,1,0
C0028,파워요가,경상북도 경산시 문화회관,35.911523,128.812804,월,19:00,요가,1,0,1,0,0
C0029,파워요가,경상북도 경산시 문화회관,35.911523,128.812804,목,19:00,요가,1,0,1,0,0
C0030,다이어트댄스,경상북도 경산시 문화회관,35.911523,128.812804,화,20:00,댄스,0,1,0,1,0
C0031,다이어트댄스,경상북도 경산시 문화회관,35.911523,128.812804,금,20:00,댄스,0,1,0,1,0
C0032,[야간]라인댄스(초급),체육실(지하),35.818745,128.733996,화,20:00,댄스,0,1,0,1,0
C0033,[야간]라인댄스(초급),체육실(지하),35.818745,128.733996,목,20:00,댄스,0,1,0,1,0
C0034,라인댄스(초급),체육실(지하),35.818745,128.733996,화,15:30,댄스,0,1,0,1,0
C0035,라인댄스(초급),체육실(지하),35.818745,128.733996,목,15:30,댄스,0,1,0,1,0
C0036,필라테스,경상북도 경산시 문화회관,35.911523,128.812804,화,18:50,필라테스,1,1,1,0,0
C0037,필라테스,경상북도 경산시 문화회관,35.911523,128.812804,금,18:50,필라테스,1,1,1,0,0
C0038,[야간]요가,체육실(지하),35.818745,128.733996,화,18:50,요가,1,0,1,0,0
C0039,[야간]요가,체육실(지하),35.818745,128.733996,목,18:50,요가,1,0,1,0,0
C0040,fun & joy 라인댄스,여주시 여성회관 요리교실,37.300185,127.652351,월,19:00,댄스,0,1,0,1,0
C0041,fun & joy 라인댄스,여주시 여성회관 요리교실,37.300185,127.652351,수,19:00,댄스,0,1,0,1,0
C0042,밸런스 필라테스(A반),여주시 여성회관 건강교실,37.300185,127.652351,화,10:00,필라테스,1,1,1,0,0
C0043,밸런스 필라테스(A반),여주시 여성회관 건강교실,37.300185,127.652351,목,10:00,필라테스,1,1,1,0,0
C0044,밸런스 필라테스(B반),여주시 여성회관 건강교실,37.300185,127.652351,화,11:00,필라테스,1,1,1,0,0
C0045,밸런스 필라테스(B반),여주시 여성회관 건강교실,37.300185,127.652351,목,11:00,필라테스,1,1,1,0,0
C0046,다이어트댄스(주말반),평생학습관,33.249304,126.558544,토,10:00,댄스,0,1,0,1,0
C0047,요가,속초시 평생교육문화센터,38.196438,128.576587,화,10:00,요가,1,0,1,0,0
C0048,요가,속초시 평생교육문화센터,38.196438,128.576587,목,10:00,요가,1,0,1,0,0
C0049,필라테스,속초시 평생교육문화센터,38.196438,128.576587,월,10:00,필라테스,1,1,1,0,0
C0050,필라테스,속초시 평생교육문화센터,38.196438,128.576587,수,10:00,필라테스,1,1,1,0,0
C0051,다이어트댄스,속초시 평생교육문화센터,38.196438,128.576587,화,13:00,댄스,0,1,0,1,0
C0052,다이어트댄스,속초시 평생교육문화센터,38.196438,128.576587,목,13:00,댄스,0,1,0,1,0
C0053,줌바댄스,속초시 평생교육문화센터,38.196438,128.576587,화,10:00,댄스,0,1,0,1,0
C0054,줌바댄스,속초시 평생교육문화센터,38.196438,128.576587,목,10:00,댄스,0,1,0,1,0
C0055,줌바댄스,속초시 평생교육문화센터,38.196438,128.576587,화,19:00,댄스,0,1,0,1,0
C0056,줌바댄스,속초시 평생교육문화센터,38.196438,128.576587,목,19:00,댄스,0,1,0,1,0
C0057,필라테스,속초시 평생교육문화센터,38.196438,128.576587,화,19:00,필라테스,1,1,1,0,0
C0058,필라테스,속초시 평생교육문화센터,38.196438,128.576587,목,19:00,필라테스,1,1,1,0,0
C0059,웰빙건강댄스,평생학습관,33.249304,126.558544,월,18:00,댄스,0,1,0,1,0
C0060,웰빙건강댄스,평생학습관,33.249304,126.558544,수,18:00,댄스,0,1,0,1,0
C0061,줌바댄스,체육실(지하),35.818745,128.733996,월,13:30,댄스,0,1,0,1,0
C0062,줌바댄스,체육실(지하),35.818745,128.733996,금,13:30,댄스,0,1,0,1,0
C0063,탁구교실,경상북도 경산시 문화회관,35.911523,128.812804,월,15:30,탁구,0,0,0,1,1
C0064,탁구교실,경상북도 경산시 문화회관,35.911523,128.812804,목,15:30,탁구,0,0,0,1,1
C0065,라인댄스,평생교육관,38.073581,128.630933,월,13:30,댄스,0,1,0,1,0
C0066,라인댄스,평생교육관,38.073581,128.630933,수,13:30,댄스,0,1,0,1,0
C0067,요가,평생교육관,38.073581,128.630933,화,10:00,요가,1,0,1,0,0
C0068,요가,평생교육관,38.073581,128.630933,목,10:00,요가,1,0,1,0,0
C0069,아침을 여는 발레 스트레칭,보은교육도서관,36.484111,127.716092,화,10:00,생활체조,0,1,1,0,0
C0070,아침을 여는 발레 스트레칭,보은교육도서관,36.484111,127.716092,금,10:00,생활체조,0,1,1,0,0
C0071,도자기공예,소백도예,36.828382,128.616055,화,10:00,기공,0,1,1,0,0
C0072,웰빙요가(오전),대전광역시남부여성가족원,36.301876,127.460308,화,10:00,요가,1,0,1,0,0
C0073,웰빙요가(오전),대전광역시남부여성가족원,36.301876,127.460308,목,10:00,요가,1,0,1,0,0
C0074,웰빙요가(오후),대전광역시남부여성가족원,36.301876,127.460308,월,14:00,요가,1,0,1,0,0
C0075,웰빙요가(오후),대전광역시남부여성가족원,36.301876,127.460308,수,14:00,요가,1,0,1,0,0
C0076,웰빙요가(야간),대전광역시남부여성가족원,36.301876,127.460308,화,19:00,요가,1,0,1,0,0
C0077,웰빙요가(야간),대전광역시남부여성가족원,36.301876,127.460308,목,19:00,요가,1,0,1,0,0
C0078,댄스스포츠,대전광역시남부여성가족원,36.301876,127.460308,월,10:00,댄스,0,1,0,1,0
C0079,댄스스포츠,대전광역시남부여성가족원,36.301876,127.460308,수,10:00,댄스,0,1,0,1,0
C0080,라인댄스,대전광역시남부여성가족원,36.301876,127.460308,수,14:00,댄스,0,1,0,1,0
C0081,라인댄스,대전광역시남부여성가족원,36.301876,127.460308,금,14:00,댄스,0,1,0,1,0
C0082,요가,평촌마을경로당,36.116627,127.329765,수,13:00,요가,1,0,1,0,0
C0083,댄스스포츠,화산주민센터,36.035688,127.203412,토,18:00,댄스,0,1,0,1,0
C0084,pt운동,화산지역아동센터,36.034165,127.200296,수,10:00,생활체육,1,1,0,0,0
C0085,실버건강 라인댄스,입석경로당,36.116627,127.329765,화,10:00,댄스,0,1,0,1,0
C0086,실버건강 라인댄스,수만보건소 2층,35.923579,127.274632,금,10:00,댄스,0,1,0,1,0
C0087,라인댄스,경천보건지소 강당,36.041454,127.266179,수,19:30,댄스,0,1,0,1,0
C0088,댄스스포츠,경상북도 경산시 문화회관,35.911523,128.812804,화,13:00,댄스,0,1,0,1,0
C0089,댄스스포츠,경상북도 경산시 문화회관,35.911523,128.812804,목,13:00,댄스,0,1,0,1,0
C0090,라인댄스(중급),양주동 행정복지센터,35.336562,129.032280,화,16:30,댄스,0,1,0,1,0
C0091,라인댄스(중급),양주동 행정복지센터,35.336562,129.032280,목,16:30,댄스,0,1,0,1,0
C0092,라인댄스(중급),양산시 여성복지센터,35.321933,129.002687,화,15:00,댄스,0,1,0,1,0
C0093,라인댄스(중급),양산시 여성복지센터,35.321933,129.002687,목,15:00,댄스,0,1,0,1,0
C0094,요가교실 오후반,평생학습관 체육실,33.249304,126.558544,화,14:00,요가,1,0,1,0,0
C0095,요가교실 오후반,평생학습관 체육실,33.249304,126.558544,목,14:00,요가,1,0,1,0,0
C0096,요가교실 오전반,평생학습관 체육실,33.249304,126.558544,화,10:00,요가,1,0,1,0,0
C0097,요가교실 오전반,평생학습관 체육실,33.249304,126.558544,목,10:00,요가,1,0,1,0,0
C0098,하와이 홀라댄스 초급반,평생학습관 체육실,33.249304,126.558544,수,10:00,댄스,0,1,0,1,0
C0099,하와이 홀라댄스 초급반,평생학습관 체육실,33.249304,126.558544,금,10:00,댄스,0,1,0,1,0
C0100,하와이 홀라댄스 중급반,평생학습관 체육실,33.249304,126.558544,수,12:00,댄스,0,1,0,1,0
C0101,하와이 홀라댄스 중급반,평생학습관 체육실,33.249304,126.558544,금,12:00,댄스,0,1,0,1,0
C0102,요가교실 야간반,평생학습관 체육실,33.249304,126.558544,화,19:00,요가,1,0,1,0,0
C0103,요가교실 야간반,평생학습관 체육실,33.249304,126.558544,목,19:00,요가,1,0,1,0,0
C0104,퍼포먼스 심벌댄스 장구,소양행정복지센터 3층,35.854095,127.225884,화,16:00,댄스,0,1,0,1,0
C0105,치매예방 근력운동,난산마을 경로당,35.749463,127.166806,수,19:30,웨이트,1,1,0,0,0
C0106,체조,두방마을 경로당,35.747429,127.117554,화,14:00,생활체조,0,1,1,0,0
C0107,웰빙댄스,구이생활문화센터,35.731409,127.119050,수,14:00,댄스,0,1,0,1,0
C0108,실버줌바,구이생활문화센터,35.731409,127.119050,화,13:00,댄스,0,1,0,1,0
C0109,생활체조,동우경로당,35.974752,127.212929,수,16:00,생활체조,0,1,1,0,0
C0110,에어로빅,이수백체육센터,36.004931,127.191672,화,18:30,댄스,0,1,0,1,0
C0111,시니어요가,비봉저수지부수마을 마을황토방,36.019146,127.171589,금,19:00,요가,1,0,1,0,0
C0112,요가,용암경로당,35.865428,127.180472,금,18:00,요가,1,0,1,0,0
C0113,요가,부평마을 경로당,35.891967,127.165302,수,10:00,요가,1,0,1,0,0
C0114,실버댄스,모아1차 경로당,35.905882,127.165574,목,14:00,댄스,0,1,0,1,0
C0115,실버댄스,모아2차 경로당,35.902063,127.165547,금,14:00,댄스,0,1,0,1,0
C0116,요가,신월경로당,35.927798,127.161070,수,14:30,요가,1,0,1,0,0
C0117,석문(단전)호흡,예절실(3층),35.818745,128.733996,화,10:00,기공,0,1,1,0,0
C0118,석문(단전)호흡,예절실(3층),35.818745,128.733996,목,10:00,기공,0,1,1,0,0
C0119,배드민턴,경상북도 경산시 문화회관,35.911523,128.812804,수,10:30,배드민턴,0,0,0,1,1
C0120,배드민턴,경상북도 경산시 문화회관,35.911523,128.812804,금,10:30,배드민턴,0,0,0,1,1
C0121,힐링요가,경상북도 경산시 문화회관,35.911523,128.812804,월,11:00,요가,1,0,1,0,0
C0122,힐링요가,경상북도 경산시 문화회관,35.911523,128.812804,수,11:00,요가,1,0,1,0,0
C0123,라인댄스(중급),체육실(지하),35.818745,128.733996,월,11:00,댄스,0,1,0,1,0
C0124,라인댄스(중급),체육실(지하),35.818745,128.733996,수,11:00,댄스,0,1,0,1,0
C0125,밸리댄스(초급),체육실(지하),35.818745,128.733996,화,11:00,댄스,0,1,0,1,0
C0126,밸리댄스(초급),체육실(지하),35.818745,128.733996,목,11:00,댄스,0,1,0,1,0
C0127,밸리댄스(중급),체육실(지하),35.818745,128.733996,화,12:10,댄스,0,1,0,1,0
C0128,밸리댄스(중급),체육실(지하),35.818745,128.733996,목,12:10,댄스,0,1,0,1,0
C0129,요가A,체육실(지하),35.818745,128.733996,월,09:30,요가,1,0,1,0,0
C0130,요가A,체육실(지하),35.818745,128.733996,수,09:30,요가,1,0,1,0,0
C0131,요가B,체육실(지하),35.818745,128.733996,화,09:30,요가,1,0,1,0,0
C0132,요가B,체육실(지하),35.818745,128.733996,목,09:30,요가,1,0,1,0,0
C0133,요가,중앙동 행정복지센터,35.345961,129.040465,화,10:00,요가,1,0,1,0,0
C0134,요가,중앙동 행정복지센터,35.345961,129.040465,목,10:00,요가,1,0,1,0,0
C0135,요가,평산동 행정복지센터,35.381652,129.146983,월,09:30,요가,1,0,1,0,0
C0136,요가,평산동 행정복지센터,35.381652,129.146983,수,09:30,요가,1,0,1,0,0
C0137,요가,평산동 행정복지센터,35.381652,129.146983,금,09:30,요가,1,0,1,0,0
C0138,요가,원동문화체육센터,35.370209,128.920592,수,14:00,요가,1,0,1,0,0
C0139,요가,덕계동 행정복지센터,35.375115,129.149071,월,10:00,요가,1,0,1,0,0
C0140,요가,덕계동 행정복지센터,35.375115,129.149071,수,10:00,요가,1,0,1,0,0
C0141,요가,덕계동 행정복지센터,35.375115,129.149071,금,10:00,요가,1,0,1,0,0
C0142,요가,강서주민편익시설,35.375580,129.030052,수,19:00,요가,1,0,1,0,0
C0143,요가,강서주민편익시설,35.375580,129.030052,금,19:00,요가,1,0,1,0,0
C0144,요가(야)A,서창동 행정복지센터,35.416253,129.173146,월,18:30,요가,1,0,1,0,0
C0145,요가(야)A,서창동 행정복지센터,35.416253,129.173146,수,18:30,요가,1,0,1,0,0
C0146,요가(야)A,서창동 행정복지센터,35.416253,129.173146,목,18:30,요가,1,0,1,0,0
C0147,줌바&라인댄스,경상북도 경산시 문화회관,35.911523,128.812804,월,09:00,댄스,0,1,0,1,0
C0148,줌바&라인댄스,경상북도 경산시 문화회관,35.911523,128.812804,수,09:00,댄스,0,1,0,1,0
C0149,줌바&라인댄스,경상북도 경산시 문화회관,35.911523,128.812804,금,09:00,댄스,0,1,0,1,0
C0150,다이어트요가,경상북도 경산시 문화회관,35.911523,128.812804,월,09:20,요가,1,0,1,0,0
C0151,다이어트요가,경상북도 경산시 문화회관,35.911523,128.812804,수,09:20,요가,1,0,1,0,0
C0152,요가(야간),삼성동 주민자치센터,35.361704,129.048108,화,18:30,요가,1,0,1,0,0
C0153,요가(야간),삼성동 주민자치센터,35.361704,129.048108,목,18:30,요가,1,0,1,0,0
C0154,요가(주간),삼성동 주민자치센터,35.361704,129.048108,월,09:30,요가,1,0,1,0,0
C0155,요가(주간),삼성동 주민자치센터,35.361704,129.048108,수,09:30,요가,1,0,1,0,0
C0156,라인댄스(초급),양주동 행정복지센터,35.336562,129.032280,월,16:30,댄스,0,1,0,1,0
C0157,라인댄스(초급),양주동 행정복지센터,35.336562,129.032280,수,16:30,댄스,0,1,0,1,0
C0158,한국사 카페: 근현대사+독립운동사,경상북도교육청 안동도서관,36.561861,128.717236,화,10:00,생활체육,1,1,0,0,0
C0159,줌바댄스,평창문화복지센터,37.368787,128.394877,월,19:00,댄스,0,1,0,1,0
C0160,도자기공예,너나드리 공방,37.503934,128.450696,목,10:00,기공,0,1,1,0,0
C0161,함께 뛰노는 스포츠,동녘도서관 실외 및 강당,33.520450,126.854568,일,14:00,생활체육,1,1,0,0,0
C0162,벨리댄스,삼성동 행정복지센터,35.352822,129.040605,화,11:10,댄스,0,1,0,1,0
C0163,벨리댄스,삼성동 행정복지센터,35.352822,129.040605,목,11:10,댄스,0,1,0,1,0
C0164,요가1,소주동행정복지센터,35.407504,129.157723,월,10:00,요가,1,0,1,0,0
C0165,요가1,소주동행정복지센터,35.407504,129.157723,수,10:00,요가,1,0,1,0,0
C0166,요가2,소주동행정복지센터,35.407504,129.157723,월,18:30,요가,1,0,1,0,0
C0167,요가2,소주동행정복지센터,35.407504,129.157723,수,18:30,요가,1,0,1,0,0
C0168,요가㈜,서창동 행정복지센터,35.416253,129.173146,월,10:50,요가,1,0,1,0,0
C0169,요가㈜,서창동 행정복지센터,35.416253,129.173146,수,10:50,요가,1,0,1,0,0
C0170,요가㈜,서창동 행정복지센터,35.416253,129.173146,목,10:50,요가,1,0,1,0,0
C0171,웰빙댄스,삼성동 행정복지센터,35.352822,129.040605,화,18:00,댄스,0,1,0,1,0
C0172,웰빙댄스,삼성동 행정복지센터,35.352822,129.040605,목,18:00,댄스,0,1,0,1,0
C0173,웰빙댄스,양주동 행정복지센터,35.336562,129.032280,월,14:00,댄스,0,1,0,1,0
C0174,웰빙댄스,양주동 행정복지센터,35.336562,129.032280,목,14:00,댄스,0,1,0,1,0
C0175,웰빙댄스,중앙동 행정복지센터,35.345961,129.040465,화,10:00,댄스,0,1,0,1,0
C0176,웰빙댄스,중앙동 행정복지센터,35.345961,129.040465,수,10:00,댄스,0,1,0,1,0
C0177,웰빙댄스(중급),농수산물유통센터,35.306585,129.025179,월,14:00,댄스,0,1,0,1,0
C0178,웰빙댄스(중급),농수산물유통센터,35.306585,129.025179,수,14:00,댄스,0,1,0,1,0
C0179,웰빙댄스중급,중앙동 행정복지센터,35.345961,129.040465,월,10:00,댄스,0,1,0,1,0
C0180,웰빙댄스중급,중앙동 행정복지센터,35.345961,129.040465,수,10:00,댄스,0,1,0,1,0
C0181,웰빙댄스초급,중앙동 행정복지센터,35.345961,129.040465,월,12:30,댄스,0,1,0,1,0
C0182,웰빙댄스초급,중앙동 행정복지센터,35.345961,129.040465,수,12:30,댄스,0,1,0,1,0
C0183,바른자세 건강 스트레칭,양산시 평생학습관,35.303233,129.020081,수,10:30,생활체조,0,1,1,0,0
C0184,요가교실(주말B반),평생학습관,33.249304,126.558544,토,11:30,요가,1,0,1,0,0
C0185,요가교실(주말A반),평생학습관,33.249304,126.558544,토,10:00,요가,1,0,1,0,0
C0186,요가교실(저녁반),평생학습관,33.249304,126.558544,월,19:00,요가,1,0,1,0,0
C0187,요가교실(저녁반),평생학습관,33.249304,126.558544,수,19:00,요가,1,0,1,0,0
C0188,요가교실(오후반),평생학습관,33.249304,126.558544,월,14:00,요가,1,0,1,0,0
C0189,요가교실(오후반),평생학습관,33.249304,126.558544,수,14:00,요가,1,0,1,0,0
C0190,요가교실(오전반),평생학습관,33.249304,126.558544,월,11:00,요가,1,0,1,0,0
C0191,요가교실(오전반),평생학습관,33.249304,126.558544,수,11:00,요가,1,0,1,0,0
C0192,일반요가,물금읍행정복지센터,35.310355,128.987284,월,17:30,요가,1,0,1,0,0
C0193,일반요가,물금읍행정복지센터,35.310355,128.987284,수,17:30,요가,1,0,1,0,0
C0194,줌바,평산동 행정복지센터,35.381652,129.146983,화,11:10,댄스,0,1,0,1,0
C0195,줌바,평산동 행정복지센터,35.381652,129.146983,목,11:10,댄스,0,1,0,1,0
C0196,웰빙요가(오전),농수산물유통센터,35.306585,129.025179,수,10:00,요가,1,0,1,0,0
C0197,웰빙요가(오전),농수산물유통센터,35.306585,129.025179,금,10:00,요가,1,0,1,0,0
C0198,줌바댄스,물금읍행정복지센터,35.310355,128.987284,월,09:30,댄스,0,1,0,1,0
C0199,줌바댄스,물금읍행정복지센터,35.310355,128.987284,수,09:30,댄스,0,1,0,1,0
C0200,줌바댄스,동면 양산농협 사송신도시지점,35.320334,129.065046,월,10:00,댄스,0,1,0,1,0
C0201,줌바댄스,동면 양산농협 사송신도시지점,35.320334,129.065046,금,10:00,댄스,0,1,0,1,0
C0202,줌바댄스,서창동 행정복지센터,35.416253,129.173146,화,09:40,댄스,0,1,0,1,0
C0203,줌바댄스,서창동 행정복지센터,35.416253,129.173146,목,09:40,댄스,0,1,0,1,0
C0204,줌바댄스,삼성동 행정복지센터,35.352822,129.040605,화,09:30,댄스,0,1,0,1,0
C0205,줌바댄스,삼성동 행정복지센터,35.352822,129.040605,목,09:30,댄스,0,1,0,1,0
C0206,줌바댄스 오전,양주문화체육센터,35.328146,129.023698,화,10:00,댄스,0,1,0,1,0
C0207,줌바댄스 오전,양주문화체육센터,35.328146,129.023698,목,10:00,댄스,0,1,0,1,0
C0208,줌바댄스 오후,양주문화체육센터,35.328146,129.023698,화,20:10,댄스,0,1,0,1,0
C0209,줌바댄스 오후,양주문화체육센터,35.328146,129.023698,목,20:10,댄스,0,1,0,1,0
C0210,줌바댄스(오전),농수산물유통센터,35.306585,129.025179,화,10:30,댄스,0,1,0,1,0
C0211,줌바댄스(오전),농수산물유통센터,35.306585,129.025179,목,10:30,댄스,0,1,0,1,0
C0212,줌바댄스(저녁),농수산물유통센터,35.306585,129.025179,화,19:00,댄스,0,1,0,1,0
C0213,줌바댄스(저녁),농수산물유통센터,35.306585,129.025179,목,19:00,댄스,0,1,0,1,0
C0214,탁구교실,소주동행정복지센터,35.407504,129.157723,월,10:00,탁구,0,0,0,1,1
C0215,탁구교실,소주동행정복지센터,35.407504,129.157723,수,10:00,탁구,0,0,0,1,1
C0216,댄스스포츠 기초-차차차&자이브,203호,33.514090,126.547109,목,10:00,댄스,0,1,0,1,0
C0217,퇴근길 운동하는남자(필라테스&근력),양산시 평생학습관,35.303233,129.020081,수,19:00,필라테스,1,1,1,0,0
C0218,파워 스트레칭,서창동 행정복지센터,35.416253,129.173146,월,16:00,생활체조,0,1,1,0,0
C0219,파워 스트레칭,서창동 행정복지센터,35.416253,129.173146,수,16:00,생활체조,0,1,1,0,0
C0220,파워스트레칭,평산동 행정복지센터,35.381652,129.146983,월,11:40,생활체조,0,1,1,0,0
C0221,파워스트레칭,평산동 행정복지센터,35.381652,129.146983,수,11:40,생활체조,0,1,1,0,0
C0222,파워스트레칭,평산동 행정복지센터,35.381652,129.146983,금,11:40,생활체조,0,1,1,0,0
C0223,파워스트레칭(야간),평산동 행정복지센터,35.381652,129.146983,화,19:00,생활체조,0,1,1,0,0
C0224,파워스트레칭(야간),평산동 행정복지센터,35.381652,129.146983,목,19:00,생활체조,0,1,1,0,0
C0225,치유 힐링 요가,양산시 평생학습관,35.303233,129.020081,화,14:30,요가,1,0,1,0,0
C0226,교정요가,양주동 행정복지센터,35.336562,129.032280,수,09:10,요가,1,0,1,0,0
C0227,교정요가,양주동 행정복지센터,35.336562,129.032280,금,09:10,요가,1,0,1,0,0
C0228,내몸살리는 요가(C반),양주문화체육센터,35.328146,129.023698,월,19:30,요가,1,0,1,0,0
C0229,내몸살리는 요가(C반),양주문화체육센터,35.328146,129.023698,수,19:30,요가,1,0,1,0,0
C0230,내몸살리는 요가(D반),양주문화체육센터,35.328146,129.023698,화,18:30,요가,1,0,1,0,0
C0231,내몸살리는 요가(D반),양주문화체육센터,35.328146,129.023698,목,18:30,요가,1,0,1,0,0
C0232,건강스트레칭,덕계동 행정복지센터,35.375115,129.149071,월,19:30,생활체조,0,1,1,0,0
C0233,건강스트레칭,덕계동 행정복지센터,35.375115,129.149071,수,19:30,생활체조,0,1,1,0,0
C0234,건강스트레칭,덕계동 행정복지센터,35.375115,129.149071,금,19:30,생활체조,0,1,1,0,0
C0235,건강스트레칭,양주동 행정복지센터,35.336562,129.032280,화,10:00,생활체조,0,1,1,0,0
C0236,업사이클링 아트 공방,충청북도중원교육문화원,36.956908,127.930323,금,16:00,스피닝,0,1,0,1,0
C0237,라인댄스,김천시율곡동행정복지센터 회의실,36.121439,128.183687,화,17:00,댄스,0,1,0,1,0
C0238,라인댄스,김천시율곡동행정복지센터 회의실,36.121439,128.183687,목,17:00,댄스,0,1,0,1,0
C0239,건강댄스,김천시율곡동행정복지센터 회의실,36.121439,128.183687,수,16:00,댄스,0,1,0,1,0
C0240,건강댄스,김천시율곡동행정복지센터 회의실,36.121439,128.183687,금,16:00,댄스,0,1,0,1,0
C0241,요가,김천시율곡동행정복지센터 회의실,36.121439,128.183687,월,11:20,요가,1,0,1,0,0
C0242,요가,김천시율곡동행정복지센터 회의실,36.121439,128.183687,수,11:20,요가,1,0,1,0,0
C0243,방송댄스,김천시평생교육 강의실,36.143865,128.137236,목,19:00,댄스,0,1,0,1,0
C0244,셔플댄스,김천시평생교육 강의실,36.143865,128.137236,화,18:30,댄스,0,1,0,1,0
C0245,명상태극권,김천시평생교육 강의실,36.143865,128.137236,수,14:00,기공,0,1,1,0,0
C0246,하타요가,양산시 여성복지센터,35.322472,129.003323,월,15:00,요가,1,0,1,0,0
C0247,하타요가,양산시 여성복지센터,35.322472,129.003323,수,15:00,요가,1,0,1,0,0
C0248,헬스,중앙동 행정복지센터,35.345961,129.040465,월,09:00,웨이트,1,1,0,0,0
C0249,헬스,중앙동 행정복지센터,35.345961,129.040465,화,09:00,웨이트,1,1,0,0,0
C0250,헬스,중앙동 행정복지센터,35.345961,129.040465,수,09:00,웨이트,1,1,0,0,0
C0251,헬스,중앙동 행정복지센터,35.345961,129.040465,목,09:00,웨이트,1,1,0,0,0
C0252,헬스,중앙동 행정복지센터,35.345961,129.040465,금,09:00,웨이트,1,1,0,0,0
C0253,헬스,원동문화체육센터,35.370209,128.920592,금,10:00,웨이트,1,1,0,0,0
C0254,(초급)라인댄스,양산시 평생학습관,35.303233,129.020081,목,18:30,댄스,0,1,0,1,0
C0255,매트 필라테스,원주교육문화관,37.351717,127.936057,수,10:00,필라테스,1,1,1,0,0
C0256,줌바댄스,평생교육관,38.073581,128.630933,화,10:00,댄스,0,1,0,1,0
C0257,줌바댄스,평생교육관,38.073581,128.630933,목,10:00,댄스,0,1,0,1,0
C0258,소도구필라테스(남),평생교육관,38.073581,128.630933,화,18:30,필라테스,1,1,1,0,0
C0259,소도구필라테스(여),평생교육관,38.073581,128.630933,수,18:30,필라테스,1,1,1,0,0
C0260,"[희망]두뇌스트레칭, 탱그램",원주교육문화관,37.351717,127.936057,목,13:00,생활체조,0,1,1,0,0
C0261,스트레칭&헬스,구성면 행정복지센터 3층 다목적실,36.032695,128.047355,월,10:00,웨이트,1,1,0,0,0
C0262,스트레칭&헬스,구성면 행정복지센터 3층 다목적실,36.032695,128.047355,수,10:00,웨이트,1,1,0,0,0
C0263,탁구,구성면 행정복지센터 3층 다목적실,36.032695,128.047355,수,14:00,탁구,0,0,0,1,1
C0264,댄스스포츠,김천시율곡동행정복지센터 회의실,36.121439,128.183687,월,09:40,댄스,0,1,0,1,0
